LocationHistoryID*	AuthorizedBy	Location* - do not change	LocationDate	LocationStatus	PrimaryKey_Object_Table	o_Accession_Full_ID	o_ItemType	topLevelLocation	childStorageLocation	childType	Location_refined	UniqueRooms	Room	Shelf/Drawer	Box	Library No.	Old Locations
18083	VandB	Costume Room Box 151	21/09/2011	Stored	18591	C1975.24	Costume	Costume room	Box 151	box	Costume room		Costume room		Box 151		0
18084	VandB	Costume Room Box 151	21/09/2011	Stored	18592	C1975.25	Costume	Costume room	Box 151	box	Costume room		Costume room		Box 151		0
18085	VandB	Costume Room Box 151	21/09/2011	Stored	18593	C1975.26	Costume	Costume room	Box 151	box	Costume room		Costume room		Box 151		0
18086	VandB	Costume Room Box 151	21/09/2011	Stored	18594	C1975.27	Costume	Costume room	Box 151	box	Costume room		Costume room		Box 151		0
18087	VandB	Costume Room Box 151	21/09/2011	Stored	18595	C1975.28	Costume	Costume room	Box 151	box	Costume room		Costume room		Box 151		0
18088	VandB	Costume Room Box 151	21/09/2011	Stored	18596	C1975.29	Costume	Costume room	Box 151	box	Costume room		Costume room		Box 151		0
18089	VandB	Costume Room Box 151	21/09/2011	Stored	18597	C1978.48	Costume	Costume room	Box 151	box	Costume room		Costume room		Box 151		0
18090	VandB	Costume Room Box 151	21/09/2011	Stored	18602	C1979.85	Costume	Costume room	Box 151	box	Costume room		Costume room		Box 151		0
18091	VandB	Costume Room Box 152	21/09/2011	Stored	18604	C1996.71b	Costume	Costume room	Box 152	box	Costume room		Costume room		Box 152		0
18092	VandB	Costume Room Box 152	21/09/2011	Stored	18605	C1996.71c	Costume	Costume room	Box 152	box	Costume room		Costume room		Box 152		0
18093	VandB	Costume Room Box 152	21/09/2011	Stored	18606	C1999.57a	Costume	Costume room	Box 152	box	Costume room		Costume room		Box 152		0
18094	VandB	Costume Room Box 152	21/09/2011	Stored	18607	C1999.57j	Costume	Costume room	Box 152	box	Costume room		Costume room		Box 152		0
18095	VandB	Costume Room Box 152	21/09/2011	Stored	18606	C1999.57a	Costume	Costume room	Box 152	box	Costume room		Costume room		Box 152		0
18096	VandB	Costume Room Box 197	21/09/2011	Stored	18608	C1937.50m	Costume	Costume room	Box 197	box	Costume room		Costume room		Box 197		0
18179	JILLM	Costume Room Box 61	15/02/2011	Stored	16506	C1975.87	Costume	Costume room	Box 61	box	Costume room		Costume room		Box 61		0
18180	LesB	Costume Room Box 119	26/07/2006	Stored	8076	C2006.90	Costume	Costume room	Box 119	box	Costume room		Costume room		Box 119		0
18211	LesB	Costume Room Top Shelf Box F	23/03/2004	Stored	18719	C1980.178a-b	Costume	Costume room	Top Shelf Box F	box	Costume room		Costume room	Top Shelf	Box F		0
18398	CURRC	Tranby Room Box 3	14/11/2011	Stored	18902	A2011.55	ArtWork	Tranby room	Box 3	box	Tranby room		Tranby room		Box 3		0
18401	CURRC	Costume Room Box 179	14/11/2011	Stored	18906	C2011.52a-c	Costume	Costume room	Box 179	box	Costume room		Costume room		Box 179		0
18403	CURRC	Tranby Room Textiles Box 7	14/11/2011	Stored	18909	MA2011.51	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
18404	CURRC	Costume Room Box 8	14/11/2011	Stored	18911	C2011.50	Costume	Costume room	Box 8	box	Costume room		Costume room		Box 8		0
18406	CURRC	Tranby Room Textiles Box 2	14/11/2011	Stored	18912	MA2011.49a-c	Museum Artefact	Tranby room	Textiles Box 2	box	Tranby room		Tranby room		Textiles Box 2		0
18407	CURRC	Tranby Room Textiles Box 10	14/11/2011	Stored	18914	MA2011.48a-b	Costume	Tranby room	Textiles Box 10	box	Tranby room		Tranby room		Textiles Box 10		0
18409	CURRC	Costume Room Box 65	14/11/2011	Stored	18915	C2011.46a-b	Costume	Costume room	Box 65	box	Costume room		Costume room		Box 65		0
18412	CURRC	Costume Room Box TS	14/11/2011	Stored	18918	C2011.44a-d	Costume	Costume room	Box TS	box	Costume room		Costume room		Box TS		0
18414	CURRC	Tranby Room Textiles Box 4	14/11/2011	Stored	18920	MA2011.43	Museum Artefact	Tranby room	Textiles Box 4	box	Tranby room		Tranby room		Textiles Box 4		0
18437	CURRC	Photographs Room C3B, 2011.186	14/11/2011	Stored	18943	P2011.186	Costume	NULL	Photographs Room C3B, 2011.186	container	Photographs Room C3B, 2011.186	Photograph Room	Photograph Room	C3B			0
18446	LesB	Costume Room Box 64	02/03/2005	Stored	6444	C2004.124	Costume	Costume room	Box 64	box	Costume room		Costume room		Box 64		0
18748	JILLM	Costume Room Box 68	27/04/2007	Stored	16669	C1964.39f	Costume	Costume room	Box 68	box	Costume room		Costume room		Box 68		0
18749	VandB	Costume Room Box 16	7/12/2011	Stored	19259	C1964.39ff	Costume	Costume room	Box 16	box	Costume room		Costume room		Box 16		0
18752	VandB	Costume Room Box 108	7/12/2011	Stored	19262	C1976.82	Costume	Costume room	Box 108	box	Costume room		Costume room		Box 108		0
18755	VandB	Costume Room Box 139	7/12/2011	Stored	19265	C1979.1	Costume	Costume room	Box 139	box	Costume room		Costume room		Box 139		0
18780	VandB	Costume Room Box 35	14/12/2011	Stored	19291	C1972.36c	Costume	Costume room	Box 35	box	Costume room		Costume room		Box 35		0
18781	VandB	Costume Room Box 119	14/12/2011	Stored	19292	C1972.36d	Costume	Costume room	Box 119	box	Costume room		Costume room		Box 119		0
18782	VandB	Costume Room Box 119	14/12/2011	Stored	19291	C1972.36c	Costume	Costume room	Box 119	box	Costume room		Costume room		Box 119		0
18783	LesB	Costume Room Box 5	18/03/2004	Stored	5410	C1998.17	Costume	Costume room	Box 5	box	Costume room		Costume room		Box 5		0
18784	VandB	Costume Room Box 5	14/12/2011	Stored	19293	C2000.14bb	Costume	Costume room	Box 5	box	Costume room		Costume room		Box 5		0
18785	JILLM	Costume Room Box 6	15/09/2003	Stored	5019	C1988.195	Costume	Costume room	Box 6	box	Costume room		Costume room		Box 6		0
18786	CURRC	Costume Room Box 5	08/08/2011	Stored	17928	C2011.10	Costume	Costume room	Box 5	box	Costume room		Costume room		Box 5		0
18970	CURRC	Costume Room Box 140	09/01/2012	Stored	19439	C2011.53a-b	Costume	Costume room	Box 140	box	Costume room		Costume room		Box 140		0
18971	CURRC	Costume Room Box 65	09/01/2012	Stored	19440	C2011.56a-b	Costume	Costume room	Box 65	box	Costume room		Costume room		Box 65		0
18972	CURRC	Tranby Room Txt Box 3	09/01/2012	Stored	19441	MA2011.57	Museum Artefact	Tranby room	Txt Box 3	box	Tranby room		Tranby room		Textile box 3		0
18973	CURRC	Costume Room Box 212	09/01/2012	Stored	19442	C2011.58	Costume	Costume room	Box 212	box	Costume room		Costume room		Box 212		0
18974	CURRC	Costume Room Box 179	09/01/2012	Stored	19443	C2011.61	Costume	Costume room	Box 179	box	Costume room		Costume room		Box 179		0
18975	CURRC	Artworks Store Room C10	09/01/2012	Stored	19444	A2011.60	ArtWork	Artworks room	C10	container	Artworks room		Artworks room	C10			0
18976	CURRC	Storeroom E5	09/01/2012	Stored	19445	MA2011.63	Museum Artefact	Museum Store	E5	container	Museum Store		Museum Store	E5			0
18977	CURRC	Storeroom E5	09/01/2012	Stored	19446	MA2011.62	Museum Artefact	Museum Store	E5	container	Museum Store		Museum Store	E5			0
18978	CURRC	Storeroom NB3 No 5	09/01/2012	Stored	19447	MA2011.61	Museum Artefact	Museum Store	NB3 No 5	container	Museum Store		Museum Store	NB3	5		0
18979	CURRC	Storeroom Box NB3(5)	09/01/2012	Stored	19448	MA2011.59	Museum Artefact	Museum Store	Box NB3(5)	box	Museum Store		Museum Store	NB3	Box NB3(5)		0
18990	CURRC	Costume Room Box 25	14/02/2011	Displayed	8803	C1983.204b	Costume	Costume room	Box 25	box	Costume room		Costume room		Box 25		0
18991	VandB	Costume Room Box 25	11/01/2012	Stored	19461	C1997.50c-d	Costume	Costume room	Box 25	box	Costume room		Costume room		Box 25		0
18992	SuaG	Costume Room Box 36	25/02/2002	Stored	2105	C1999.42	Costume	Costume room	Box 36	box	Costume room		Costume room		Box 36		0
18993	JILLM	Costume Room Box 36	17/02/2003	Stored	19464	C1972.33B	Costume	Costume room	Box 36	box	Costume room		Costume room		Box 36		0
18994	SuaG	Costume Room Box 204	11/02/2002	Stored	2072	C1995.43	Costume	Costume room	Box 204	box	Costume room		Costume room		Box 204		0
18995	SuaG	Costume Room Box 204	04/02/2002	Stored	2037	C1984.318a-c	Costume	Costume room	Box 204	box	Costume room		Costume room		Box 204		0
18996	LesB	Costume Room Box 204	16/03/2005	Stored	6522	C2004.35a, b	Costume	Costume room	Box 204	box	Costume room		Costume room		Box 204		0
19159	JILLM	Meeting Room	15/09/2003	Displayed	5045	C1975.127	Costume	NULL	Meeting room	room	Meeting room		Meeting room				0
19160	JILLM	Costume Room Fan Box 3	15/09/2003	Stored	19622	C1979.162b	Costume	Costume room	Fan Box 3	box	Costume room		Costume room		Fan Box 3		1
19161	LesB	Meeting Room	23/09/2003	Displayed	5086	C1990.11i	Costume	NULL	Meeting room	room	Meeting room		Meeting room				0
19162	LesB	Meeting Room	28/10/2003	Displayed	5160	C1995.35a-b	Costume	NULL	Meeting room	room	Meeting room		Meeting room				0
19163	CURRC	Meeting Room	12/01/2009	Displayed	8971	C2008.15	Costume	NULL	Meeting room	room	Meeting room		Meeting room				0
19164	LesB	Meeting Room	28/10/2003	Displayed	5157	C1995.28	Costume	NULL	Meeting room	room	Meeting room		Meeting room				0
19165	JILLM	Meeting Room	15/09/2003	Displayed	5046	C1979.6	Costume	NULL	Meeting room	room	Meeting room		Meeting room				0
19166	LesB	Meeting Room	14/10/2003	Displayed	5133	C1991.66	Costume	NULL	Meeting room	room	Meeting room		Meeting room				0
19249	JILLM	Costume Room Box 177	02/02/2012	Stored	19706	C1972.46d	Costume	Costume room	Box 177	box	Costume room		Costume room		Box 177		0
19515	CURRC	Storeroom	20/02/2012	Stored	19897	MA2012.2	Museum Artefact	NULL	Museum Store	room	Museum Store		Museum Store				0
19518	CURRC	Storeroom	20/02/2012	Stored	19899	A2012.1	ArtWork	NULL	Museum Store	room	Museum Store		Museum Store				0
19532	CURRC	Artworks Store Room	20/02/2012	Stored	19899	A2012.1	ArtWork	NULL	Artworks room	room	Artworks room		Artworks room				0
19694	LenJ	Tranby Room, Envelope in Drawer 28D	6/10/2003	Stored	5091	MA1990.30	Museum Artefact	Tranby room	Envelope in Drawer 28D	drawer	Tranby room		Tranby room	Envelope in Drawer 28D			1
19939	CURRC	Tranby Room Shelf Box 3	20/02/2012	Stored	19899	A2012.1	ArtWork	Tranby room	Shelf Box 3	box	Tranby room		Tranby room	Shelf	Box 3		0
20148	SMIL	Costume Room Box 52	03/04/2012	Stored	20315	C1980.217a-b	Costume	Costume room	Box 52	box	Costume room		Costume room		Box 52		0
20149	SMIL	Costume Room Box 52	03/04/2012	Stored	20316	C1987.231a-b	Costume	Costume room	Box 52	box	Costume room		Costume room		Box 52		0
20227	SMIL	Costume Room Box 5	17/04/2012	Stored	20369	C2015.60	Costume	Costume room	Box 5	box	Costume room		Costume room		Box 5		0
20228	SMIL	Costume Room Box 5	17/04/2012	Stored	20370	C1998.11	Costume	Costume room	Box 5	box	Costume room		Costume room		Box 5		0
20386	LesB	Costume Room Box 156	09/02/2005	Stored	6376	C2004.111	Costume	Costume room	Box 156	box	Costume room		Costume room		Box 156		0
20387	JILLM	Costume Room Box 68	17/02/2003	Stored	4866	C1997.13s	Costume	Costume room	Box 68	box	Costume room		Costume room		Box 68		0
20388	JILLM	Costume Room Box 68	17/02/2003	Stored	4870	C1997.13w	Costume	Costume room	Box 68	box	Costume room		Costume room		Box 68		0
20389	JILLM	Costume Room Box 77	02/02/2012	Stored	19706	C1972.46d	Costume	Costume room	Box 77	box	Costume room		Costume room		Box 77		0
20390	VandB	Costume Room Box 77	02/05/2012	Stored	3665	C1996.53	Costume	Costume room	Box 77	box	Costume room		Costume room		Box 77		0
20391	VandB	Costume Room Box 78	02/05/2012	Stored	2175	C1993.84	Costume	Costume room	Box 78	box	Costume room		Costume room		Box 78		0
20392	VandB	Costume Room Box 25	02/05/2012	Stored	4801	C2003.1d	Costume	Costume room	Box 25	box	Costume room		Costume room		Box 25		0
20455	VandB	Top Room	09/05/2012	Displayed	20550	C1955.21a-b	Costume	NULL	Top Room	container	Top Room		Top Room				1
20456	VandB	Costume Room Box 87	09/05/2012	Stored	1722	C2001.16g	Costume	Costume room	Box 87	box	Costume room		Costume room		Box 87		0
20457	VandB	Costume Room Box 98	09/05/2012	Stored	20551	C1972.19	Costume	Costume room	Box 98	box	Costume room		Costume room		Box 98		0
20458	VandB	Costume Room Box 167	09/05/2012	Stored	20552	C1972.19a-b	Costume	Costume room	Box 167	box	Costume room		Costume room		Box 167		0
20459	VandB	Costume Room Box 98	09/05/2012	Stored	20552	C1972.19a-b	Costume	Costume room	Box 98	box	Costume room		Costume room		Box 98		0
20460	VandB	Costume Room Box 95	09/05/2012	Stored	20552	C1972.19a-b	Costume	Costume room	Box 95	box	Costume room		Costume room		Box 95		0
20461	VandB	Costume Room Box 167	09/05/2012	Stored	20553	C1972.19c	Costume	Costume room	Box 167	box	Costume room		Costume room		Box 167		0
20462	VandB	Costume Room Box 209	09/05/2012	Stored	16870	C1972.46a	Costume	Costume room	Box 209	box	Costume room		Costume room		Box 209		0
20463	VandB	Costume Room Box 96	09/05/2012	Stored	20554	C1972.46b	Costume	Costume room	Box 96	box	Costume room		Costume room		Box 96		0
20464	VandB	Costume Room Box 98	09/05/2012	Stored	20555	C2000.14o	Costume	Costume room	Box 98	box	Costume room		Costume room		Box 98		0
20532	JILLM	Costume Room Box 85-86	13/09/2010	Stored	16701	C1979.176	Costume	Costume room	Box 85-86	box	Costume room		Costume room		Box 85-86		0
20536	BucM	Costume Room Box 134	03/07/2002	Stored	3761	C1989.169d	Costume	Costume room	Box 134	box	Costume room		Costume room		Box 134		0
20537	BucM	Costume Room Box 134	03/07/2002	Stored	3764	C1989.169e	Costume	Costume room	Box 134	box	Costume room		Costume room		Box 134		0
20768	CURRC	Storeroom	28/05/2012	Stored	20684	MA2012.10	Museum Artefact	NULL	Museum Store	room	Museum Store		Museum Store				0
20770	CURRC	Artworks Store Room	28/05/2012	Stored	20686	A2012.9	ArtWork	NULL	Artworks room	room	Artworks room		Artworks room				0
20772	CURRC	Artworks Store Room B5	28/05/2012	Stored	20686	A2012.9	ArtWork	Artworks room	B5	container	Artworks room		Artworks room	B5			0
20773	CURRC	Tranby Room Box 1	28/05/2012	Stored	20688	A2012.8	ArtWork	Tranby room	Box 1	box	Tranby room		Tranby room		Box 1		0
20775	CURRC	Tranby Room Drawer	28/05/2012	Stored	20690	A2012.7	ArtWork	Tranby room	Drawer	drawer	Tranby room		Tranby room	Drawer			0
20777	CURRC	Tranby Room Textiles Box 15	28/05/2012	Stored	20691	MA2012.6a-b	Museum Artefact	Tranby room	Textiles Box 15	box	Tranby room		Tranby room		Textiles Box 15		0
20780	CURRC	Storeroom NB5 No 1	28/05/2012	Stored	20694	MA2012.4	Museum Artefact	Museum Store	NB5 No 1	container	Museum Store		Museum Store	NB5	1		0
20781	CURRC	Tranby Room Drawer 15	28/05/2012	Stored	20695	MA2011.67	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
20783	CURRC	Storeroom NB6 No 4	28/05/2012	Stored	20697	MA2011.69a-c	Museum Artefact	Museum Store	NB6 No 4	container	Museum Store		Museum Store	NB6	4		0
20847	JILLM	Costume Room Box 25	30/05/2012	Stored	20762	C1979.72a	Costume	Costume room	Box 25	box	Costume room		Costume room		Box 25		0
20853	JILLM	Costume Room Box 87	30/05/2012	Stored	20774	C1975.64	Costume	Costume room	Box 87	box	Costume room		Costume room		Box 87		0
21025	JILLM	Costume Room Box 35	27/04/2007	Stored	17083	C2000.14g	Costume	Costume room	Box 35	box	Costume room		Costume room		Box 35		0
21026	CURRC	Costume Room Top Shelf U	22/11/2010	Stored	16146	C2010.50	Costume	Costume room	Top Shelf U	container	Costume room		Costume room				0
21079	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20932	C1976.52	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21080	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20933	C1976.53	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21081	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20934	C1976.54	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21082	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20935	C1976.55	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21083	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20936	C1976.56	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21084	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20937	C1976.57	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21085	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20938	C1976.58	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21086	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20939	C1976.59	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21087	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20940	C1976.60	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21088	SMIL	Costume Room Top Shelf Box E	12/06/2012	C	20941	C1976.61	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21089	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20942	C1976.62	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21090	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20943	C1976.63a-b	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21091	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20944	C1976.65	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21092	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20945	C1976.66a-f	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21093	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20946	C1976.72a-d	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21094	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20947	C1976.76a-b	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21095	SMIL	Costume Room Top Shelf Box E	12/06/2012	Stored	20948	C1976.78a-c	Costume	Costume room	Top Shelf Box E	box	Costume room		Costume room	Top Shelf	Box E		0
21096	SMIL	Costume Room Top Shelf Box F	12/06/2012	Stored	20949	C1980.179a-b	Costume	Costume room	Top Shelf Box F	box	Costume room		Costume room	Top Shelf	Box F		0
21097	SMIL	Costume Room Top Shelf Box G	12/06/2012	Stored	20950	C1979.124	Costume	Costume room	Top Shelf Box G	box	Costume room		Costume room	Top Shelf	Box G		0
21098	SMIL	Costume Room Top Shelf Box G	12/06/2012	Stored	20951	C1992.118a-d	Costume	Costume room	Top Shelf Box G	box	Costume room		Costume room	Top Shelf	Box G		0
21099	SMIL	Costume Room Top Shelf Box G	12/06/2012	Co	20952	C1983.207	Costume	Costume room	Top Shelf Box G	box	Costume room		Costume room	Top Shelf	Box G		0
21100	SMIL	Costume Room Top Shelf Box G	12/06/2012	Stored	20953	C1975.88	Costume	Costume room	Top Shelf Box G	box	Costume room		Costume room	Top Shelf	Box G		0
21101	SMIL	Costume Room Top Shelf Box G	12/06/2012	Stored	20954	C1975.105	Costume	Costume room	Top Shelf Box G	box	Costume room		Costume room	Top Shelf	Box G		0
21102	SMIL	Costume Room Top Shelf Box G	12/06/2012	Stored	20955	C1975.106	Costume	Costume room	Top Shelf Box G	box	Costume room		Costume room	Top Shelf	Box G		0
21103	VandB	Costume Room Box 150	13/06/2012	Stored	20957	C1972.46h	Costume	Costume room	Box 150	box	Costume room		Costume room		Box 150		0
21104	VandB	Costume Room Box 151	13/06/2012	Stored	20958	C1972.19e	Costume	Costume room	Box 151	box	Costume room		Costume room		Box 151		0
